    0.15635E-02    0.77322E+04
    0.15951E-02    0.78689E+04
    0.16273E-02    0.80077E+04
    0.16602E-02    0.81486E+04
    0.16937E-02    0.82917E+04
    0.17279E-02    0.84368E+04
    0.17628E-02    0.85842E+04
    0.17984E-02    0.87337E+04
    0.18348E-02    0.88854E+04
    0.18718E-02    0.90393E+04
    0.19096E-02    0.91955E+04
    0.19482E-02    0.93538E+04
    0.19876E-02    0.95145E+04
    0.20277E-02    0.96773E+04
    0.20687E-02    0.98425E+04
    0.21105E-02    0.10010E+05
    0.21531E-02    0.10180E+05
    0.21966E-02    0.10352E+05
    0.22410E-02    0.10526E+05
    0.22863E-02    0.10703E+05
    0.23324E-02    0.10881E+05
    0.23796E-02    0.11063E+05
    0.24276E-02    0.11246E+05
    0.24767E-02    0.11432E+05
    0.25267E-02    0.11620E+05
    0.25777E-02    0.11811E+05
    0.26298E-02    0.12003E+05
    0.26829E-02    0.12198E+05
    0.27371E-02    0.12396E+05
    0.27924E-02    0.12595E+05
    0.28488E-02    0.12797E+05
    0.29064E-02    0.13001E+05
    0.29651E-02    0.13208E+05
    0.30250E-02    0.13416E+05
    0.30861E-02    0.13627E+05
    0.31485E-02    0.13840E+05
    0.32121E-02    0.14055E+05
    0.32770E-02    0.14272E+05
    0.33432E-02    0.14492E+05
    0.34107E-02    0.14713E+05
    0.34796E-02    0.14936E+05
    0.35499E-02    0.15162E+05
    0.36216E-02    0.15389E+05
    0.36948E-02    0.15618E+05
    0.37694E-02    0.15850E+05
    0.38455E-02    0.16083E+05
    0.39232E-02    0.16317E+05
    0.40025E-02    0.16554E+05
    0.40833E-02    0.16792E+05
    0.41658E-02    0.17031E+05
    0.42500E-02    0.17273E+05
    0.43358E-02    0.17515E+05
    0.44234E-02    0.17759E+05
    0.45128E-02    0.18005E+05
    0.46040E-02    0.18251E+05
    0.46970E-02    0.18499E+05
    0.47918E-02    0.18748E+05
    0.48886E-02    0.18998E+05
    0.49874E-02    0.19248E+05
    0.50882E-02    0.19500E+05
    0.51909E-02    0.19752E+05
    0.52958E-02    0.20004E+05
    0.54028E-02    0.20258E+05
    0.55119E-02    0.20511E+05
    0.56233E-02    0.20765E+05
    0.57369E-02    0.21018E+05
    0.58528E-02    0.21272E+05
    0.59710E-02    0.21525E+05
    0.60916E-02    0.21779E+05
    0.62147E-02    0.22031E+05
    0.63402E-02    0.22283E+05
    0.64683E-02    0.22535E+05
    0.65990E-02    0.22785E+05
    0.67323E-02    0.23034E+05
    0.68683E-02    0.23282E+05
    0.70070E-02    0.23528E+05
    0.71486E-02    0.23773E+05
    0.72930E-02    0.24016E+05
    0.74403E-02    0.24256E+05
    0.75906E-02    0.24495E+05
    0.77440E-02    0.24731E+05
    0.79004E-02    0.24964E+05
    0.80600E-02    0.25195E+05
    0.82228E-02    0.25422E+05
    0.83889E-02    0.25646E+05
    0.85584E-02    0.25866E+05
    0.87313E-02    0.26083E+05
    0.89077E-02    0.26295E+05
    0.90876E-02    0.26503E+05
    0.92712E-02    0.26706E+05
    0.94585E-02    0.26905E+05
    0.96496E-02    0.27098E+05
    0.98445E-02    0.27286E+05
    0.10043E-01    0.27468E+05
    0.10246E-01    0.27644E+05
    0.10453E-01    0.27814E+05
    0.10664E-01    0.27977E+05
    0.10880E-01    0.28133E+05
    0.11100E-01    0.28282E+05
    0.11324E-01    0.28424E+05
    0.11553E-01    0.28557E+05
    0.11786E-01    0.28682E+05
    0.12024E-01    0.28799E+05
    0.12267E-01    0.28908E+05
    0.12515E-01    0.29006E+05
    0.12768E-01    0.29096E+05
    0.13026E-01    0.29176E+05
    0.13289E-01    0.29245E+05
    0.13557E-01    0.29305E+05
    0.13831E-01    0.29353E+05
    0.14110E-01    0.29391E+05
    0.14395E-01    0.29417E+05
    0.14686E-01    0.29431E+05
    0.14983E-01    0.29434E+05
    0.15286E-01    0.29424E+05
    0.15594E-01    0.29402E+05
    0.15909E-01    0.29368E+05
    0.16231E-01    0.29320E+05
    0.16559E-01    0.29259E+05
    0.16893E-01    0.29313E+05
    0.17235E-01    0.29233E+05
    0.17583E-01    0.29139E+05
    0.17938E-01    0.29031E+05
    0.18300E-01    0.28909E+05
    0.18670E-01    0.28773E+05
    0.19047E-01    0.28624E+05
    0.19432E-01    0.28460E+05
    0.19824E-01    0.28282E+05
    0.20225E-01    0.28090E+05
    0.20633E-01    0.27883E+05
    0.21050E-01    0.27663E+05
    0.21476E-01    0.27315E+05
    0.21909E-01    0.27064E+05
    0.22352E-01    0.26799E+05
    0.22804E-01    0.26522E+05
    0.23264E-01    0.26232E+05
    0.23734E-01    0.25930E+05
    0.24214E-01    0.25616E+05
    0.24703E-01    0.25290E+05
    0.25202E-01    0.24954E+05
    0.25711E-01    0.24607E+05
    0.26230E-01    0.24294E+05
    0.26760E-01    0.23929E+05
    0.27301E-01    0.23555E+05
    0.27852E-01    0.23174E+05
    0.28415E-01    0.22787E+05
    0.28989E-01    0.22393E+05
    0.29575E-01    0.21995E+05
    0.30172E-01    0.21594E+05
    0.30782E-01    0.21189E+05
    0.31403E-01    0.20783E+05
    0.32038E-01    0.20376E+05
