  0.427201E-04  0.204057E+08  0.204057E+08  0.269374E+08  0.269370E+08  0.000000E+00  0.204057E+08
  0.435831E-04  0.204057E+08  0.204057E+08  0.269264E+08  0.269260E+08  0.000000E+00  0.204057E+08
  0.444636E-04  0.204056E+08  0.204056E+08  0.269150E+08  0.269146E+08  0.000000E+00  0.204056E+08
  0.453618E-04  0.204056E+08  0.204056E+08  0.269031E+08  0.269026E+08  0.000000E+00  0.204056E+08
  0.462782E-04  0.204056E+08  0.204056E+08  0.268907E+08  0.268902E+08  0.000000E+00  0.204056E+08
  0.472131E-04  0.204056E+08  0.204056E+08  0.268778E+08  0.268773E+08  0.000000E+00  0.204056E+08
  0.481668E-04  0.204055E+08  0.204055E+08  0.268644E+08  0.268639E+08  0.000000E+00  0.204055E+08
  0.491399E-04  0.204055E+08  0.204055E+08  0.268504E+08  0.268499E+08  0.000000E+00  0.204055E+08
  0.501326E-04  0.204055E+08  0.204055E+08  0.268359E+08  0.268354E+08  0.000000E+00  0.204055E+08
  0.511453E-04  0.204054E+08  0.204054E+08  0.268208E+08  0.268203E+08  0.000000E+00  0.204054E+08
  0.521785E-04  0.204054E+08  0.204054E+08  0.268051E+08  0.268045E+08  0.000000E+00  0.204054E+08
  0.532326E-04  0.204054E+08  0.204054E+08  0.267888E+08  0.267882E+08  0.000000E+00  0.204054E+08
  0.543079E-04  0.204053E+08  0.204053E+08  0.267718E+08  0.267712E+08  0.000000E+00  0.204053E+08
  0.554050E-04  0.204053E+08  0.204053E+08  0.267541E+08  0.267535E+08  0.000000E+00  0.204053E+08
  0.565243E-04  0.204053E+08  0.204053E+08  0.267357E+08  0.267350E+08  0.000000E+00  0.204053E+08
  0.576662E-04  0.204052E+08  0.204052E+08  0.267166E+08  0.267159E+08  0.000000E+00  0.204052E+08
  0.588311E-04  0.204052E+08  0.204052E+08  0.266967E+08  0.266960E+08  0.000000E+00  0.204052E+08
  0.600196E-04  0.204051E+08  0.204051E+08  0.266760E+08  0.266752E+08  0.000000E+00  0.204051E+08
  0.612320E-04  0.204051E+08  0.204051E+08  0.266545E+08  0.266537E+08  0.000000E+00  0.204051E+08
  0.624690E-04  0.204051E+08  0.204051E+08  0.266321E+08  0.266313E+08  0.000000E+00  0.204051E+08
  0.637310E-04  0.204050E+08  0.204050E+08  0.266088E+08  0.266080E+08  0.000000E+00  0.204050E+08
  0.650184E-04  0.204050E+08  0.204050E+08  0.265846E+08  0.265837E+08  0.000000E+00  0.204050E+08
  0.663319E-04  0.204049E+08  0.204049E+08  0.265595E+08  0.265585E+08  0.000000E+00  0.204049E+08
  0.676719E-04  0.204048E+08  0.204048E+08  0.265333E+08  0.265323E+08  0.000000E+00  0.204048E+08
  0.690389E-04  0.204048E+08  0.204048E+08  0.265061E+08  0.265050E+08  0.000000E+00  0.204048E+08
  0.704336E-04  0.204047E+08  0.204047E+08  0.264777E+08  0.264767E+08  0.000000E+00  0.204047E+08
  0.718565E-04  0.204047E+08  0.204047E+08  0.264483E+08  0.264472E+08  0.000000E+00  0.204047E+08
  0.733081E-04  0.204046E+08  0.204046E+08  0.264177E+08  0.264166E+08  0.000000E+00  0.204046E+08
  0.747890E-04  0.204045E+08  0.204045E+08  0.263859E+08  0.263847E+08  0.000000E+00  0.204045E+08
  0.762998E-04  0.204045E+08  0.204045E+08  0.263528E+08  0.263516E+08  0.000000E+00  0.204045E+08
  0.778412E-04  0.204044E+08  0.204044E+08  0.263184E+08  0.263171E+08  0.000000E+00  0.204044E+08
  0.794137E-04  0.204043E+08  0.204043E+08  0.262827E+08  0.262813E+08  0.000000E+00  0.204043E+08
  0.810179E-04  0.204043E+08  0.204042E+08  0.262455E+08  0.262441E+08  0.000000E+00  0.204043E+08
  0.826546E-04  0.204042E+08  0.204042E+08  0.262069E+08  0.262054E+08  0.000000E+00  0.204042E+08
  0.843243E-04  0.204041E+08  0.204041E+08  0.261667E+08  0.261652E+08  0.000000E+00  0.204041E+08
  0.860278E-04  0.204040E+08  0.204040E+08  0.261250E+08  0.261235E+08  0.000000E+00  0.204040E+08
  0.877657E-04  0.204039E+08  0.204039E+08  0.260816E+08  0.260800E+08  0.000000E+00  0.204039E+08
  0.895387E-04  0.204038E+08  0.204038E+08  0.260366E+08  0.260349E+08  0.000000E+00  0.204038E+08
  0.913475E-04  0.204037E+08  0.204037E+08  0.259897E+08  0.259880E+08  0.000000E+00  0.204037E+08
  0.931928E-04  0.204036E+08  0.204036E+08  0.259411E+08  0.259393E+08  0.000000E+00  0.204036E+08
  0.950754E-04  0.204035E+08  0.204035E+08  0.258905E+08  0.258887E+08  0.000000E+00  0.204035E+08
  0.969961E-04  0.204034E+08  0.204034E+08  0.258380E+08  0.258361E+08  0.000000E+00  0.204034E+08
  0.989555E-04  0.204033E+08  0.204033E+08  0.257834E+08  0.257814E+08  0.000000E+00  0.204033E+08
  0.100955E-03  0.204032E+08  0.204032E+08  0.257267E+08  0.257247E+08  0.000000E+00  0.204032E+08
  0.102994E-03  0.204030E+08  0.204030E+08  0.256679E+08  0.256657E+08  0.000000E+00  0.204030E+08
  0.105075E-03  0.204029E+08  0.204029E+08  0.256067E+08  0.256045E+08  0.000000E+00  0.204029E+08
  0.107197E-03  0.204028E+08  0.204028E+08  0.255432E+08  0.255409E+08  0.000000E+00  0.204028E+08
  0.109363E-03  0.204026E+08  0.204026E+08  0.254773E+08  0.254749E+08  0.000000E+00  0.204026E+08
  0.111572E-03  0.204025E+08  0.204025E+08  0.254088E+08  0.254063E+08  0.000000E+00  0.204025E+08
  0.113826E-03  0.204023E+08  0.204023E+08  0.253377E+08  0.253351E+08  0.000000E+00  0.204023E+08
  0.116125E-03  0.204022E+08  0.204022E+08  0.252639E+08  0.252612E+08  0.000000E+00  0.204022E+08
  0.118471E-03  0.204020E+08  0.204020E+08  0.251873E+08  0.251845E+08  0.000000E+00  0.204020E+08
  0.120865E-03  0.204018E+08  0.204018E+08  0.251078E+08  0.251049E+08  0.000000E+00  0.204018E+08
  0.123306E-03  0.204017E+08  0.204017E+08  0.250253E+08  0.250223E+08  0.000000E+00  0.204017E+08
  0.125797E-03  0.204015E+08  0.204015E+08  0.249397E+08  0.249366E+08  0.000000E+00  0.204015E+08
  0.128338E-03  0.204013E+08  0.204013E+08  0.248508E+08  0.248477E+08  0.000000E+00  0.204013E+08
  0.130931E-03  0.204011E+08  0.204011E+08  0.247587E+08  0.247554E+08  0.000000E+00  0.204011E+08
  0.133576E-03  0.204009E+08  0.204009E+08  0.246631E+08  0.246598E+08  0.000000E+00  0.204009E+08
  0.136274E-03  0.204007E+08  0.204007E+08  0.245640E+08  0.245605E+08  0.000000E+00  0.204007E+08
  0.139027E-03  0.204004E+08  0.204004E+08  0.244612E+08  0.244576E+08  0.000000E+00  0.204004E+08
  0.141836E-03  0.204002E+08  0.204002E+08  0.243547E+08  0.243510E+08  0.000000E+00  0.204002E+08
  0.144701E-03  0.204000E+08  0.204000E+08  0.242442E+08  0.242404E+08  0.000000E+00  0.204000E+08
  0.147624E-03  0.203997E+08  0.203997E+08  0.241297E+08  0.241258E+08  0.000000E+00  0.203997E+08
  0.150607E-03  0.203994E+08  0.203994E+08  0.240111E+08  0.240070E+08  0.000000E+00  0.203994E+08
  0.153649E-03  0.203992E+08  0.203992E+08  0.238882E+08  0.238840E+08  0.000000E+00  0.203992E+08
  0.156753E-03  0.203989E+08  0.203989E+08  0.237609E+08  0.237565E+08  0.000000E+00  0.203989E+08
  0.159919E-03  0.203986E+08  0.203986E+08  0.236290E+08  0.236246E+08  0.000000E+00  0.203986E+08
  0.163150E-03  0.203983E+08  0.203983E+08  0.234925E+08  0.234879E+08  0.000000E+00  0.203983E+08
  0.166446E-03  0.203979E+08  0.203979E+08  0.233512E+08  0.233464E+08  0.000000E+00  0.203979E+08
  0.169808E-03  0.203976E+08  0.203976E+08  0.232049E+08  0.232000E+08  0.000000E+00  0.203976E+08
  0.173239E-03  0.203973E+08  0.203973E+08  0.230535E+08  0.230485E+08  0.000000E+00  0.203973E+08
  0.176738E-03  0.203969E+08  0.203969E+08  0.228969E+08  0.228918E+08  0.000000E+00  0.203969E+08
  0.180309E-03  0.203965E+08  0.203965E+08  0.227350E+08  0.227297E+08  0.000000E+00  0.203965E+08
  0.183951E-03  0.203961E+08  0.203961E+08  0.225675E+08  0.225621E+08  0.000000E+00  0.203961E+08
  0.187667E-03  0.203957E+08  0.203957E+08  0.223944E+08  0.223889E+08  0.000000E+00  0.203957E+08
  0.191458E-03  0.203953E+08  0.203953E+08  0.222156E+08  0.222099E+08  0.000000E+00  0.203953E+08
  0.195326E-03  0.203949E+08  0.203949E+08  0.220308E+08  0.220250E+08  0.000000E+00  0.203949E+08
  0.199272E-03  0.203944E+08  0.203944E+08  0.218399E+08  0.218340E+08  0.000000E+00  0.203944E+08
  0.203298E-03  0.203939E+08  0.203939E+08  0.216429E+08  0.216368E+08  0.000000E+00  0.203939E+08
  0.207404E-03  0.203934E+08  0.203934E+08  0.214396E+08  0.214334E+08  0.000000E+00  0.203934E+08
  0.211594E-03  0.203929E+08  0.203929E+08  0.212298E+08  0.212235E+08  0.000000E+00  0.203929E+08
  0.215869E-03  0.203924E+08  0.203924E+08  0.210135E+08  0.210070E+08  0.000000E+00  0.203924E+08
  0.220230E-03  0.203918E+08  0.203918E+08  0.207905E+08  0.207839E+08  0.000000E+00  0.203918E+08
  0.224679E-03  0.203912E+08  0.203912E+08  0.205606E+08  0.205539E+08  0.000000E+00  0.203912E+08
  0.229217E-03  0.203906E+08  0.203906E+08  0.203239E+08  0.203171E+08  0.000000E+00  0.203906E+08
  0.233848E-03  0.203900E+08  0.203900E+08  0.200801E+08  0.200733E+08  0.000000E+00  0.203900E+08
  0.238572E-03  0.203894E+08  0.203894E+08  0.198293E+08  0.198223E+08  0.000000E+00  0.203894E+08
  0.243391E-03  0.203887E+08  0.203887E+08  0.195712E+08  0.195642E+08  0.000000E+00  0.203887E+08
  0.248308E-03  0.203880E+08  0.203880E+08  0.193059E+08  0.192989E+08  0.000000E+00  0.203880E+08
  0.253324E-03  0.203873E+08  0.203873E+08  0.190333E+08  0.190262E+08  0.000000E+00  0.203873E+08
  0.258442E-03  0.203865E+08  0.203865E+08  0.187533E+08  0.187462E+08  0.000000E+00  0.203865E+08
  0.263663E-03  0.203857E+08  0.203857E+08  0.184659E+08  0.184588E+08  0.000000E+00  0.203857E+08
  0.268989E-03  0.203849E+08  0.203849E+08  0.181711E+08  0.181639E+08  0.000000E+00  0.203849E+08
  0.274423E-03  0.203841E+08  0.203840E+08  0.178689E+08  0.178617E+08  0.000000E+00  0.203841E+08
  0.279967E-03  0.203832E+08  0.203832E+08  0.175592E+08  0.175521E+08  0.000000E+00  0.203832E+08
  0.285622E-03  0.203823E+08  0.203822E+08  0.172422E+08  0.172351E+08  0.000000E+00  0.203823E+08
  0.291392E-03  0.203813E+08  0.203813E+08  0.169178E+08  0.169108E+08  0.000000E+00  0.203813E+08
  0.297279E-03  0.203803E+08  0.203803E+08  0.165862E+08  0.165793E+08  0.000000E+00  0.203803E+08
  0.303284E-03  0.203793E+08  0.203793E+08  0.162474E+08  0.162407E+08  0.000000E+00  0.203793E+08
  0.309411E-03  0.203782E+08  0.203782E+08  0.159016E+08  0.158951E+08  0.000000E+00  0.203782E+08
  0.315662E-03  0.203771E+08  0.203771E+08  0.155489E+08  0.155426E+08  0.000000E+00  0.203771E+08
  0.322038E-03  0.203760E+08  0.203760E+08  0.151896E+08  0.151836E+08  0.000000E+00  0.203760E+08
  0.328544E-03  0.203748E+08  0.203748E+08  0.148238E+08  0.148180E+08  0.000000E+00  0.203748E+08
  0.335181E-03  0.203735E+08  0.203735E+08  0.144518E+08  0.144464E+08  0.000000E+00  0.203735E+08
  0.341952E-03  0.203723E+08  0.203722E+08  0.140738E+08  0.140688E+08  0.000000E+00  0.203722E+08
  0.348860E-03  0.203709E+08  0.203709E+08  0.136902E+08  0.136856E+08  0.000000E+00  0.203709E+08
  0.355907E-03  0.203695E+08  0.203695E+08  0.133014E+08  0.132973E+08  0.000000E+00  0.203695E+08
  0.363097E-03  0.203681E+08  0.203681E+08  0.129076E+08  0.129041E+08  0.000000E+00  0.203681E+08
  0.370432E-03  0.203666E+08  0.203666E+08  0.125095E+08  0.125065E+08  0.000000E+00  0.203666E+08
  0.377915E-03  0.203651E+08  0.203650E+08  0.121074E+08  0.121050E+08  0.000000E+00  0.203651E+08
  0.385550E-03  0.203635E+08  0.203634E+08  0.117018E+08  0.117002E+08  0.000000E+00  0.203634E+08
  0.393338E-03  0.203618E+08  0.203618E+08  0.112933E+08  0.112925E+08  0.000000E+00  0.203618E+08
  0.401284E-03  0.203601E+08  0.203600E+08  0.108825E+08  0.108826E+08  0.000000E+00  0.203601E+08
  0.409391E-03  0.203583E+08  0.203582E+08  0.104701E+08  0.104711E+08  0.000000E+00  0.203583E+08
  0.417661E-03  0.203564E+08  0.203564E+08  0.100567E+08  0.100587E+08  0.000000E+00  0.203564E+08
  0.426099E-03  0.203545E+08  0.203545E+08  0.964309E+07  0.964616E+07  0.000000E+00  0.203545E+08
  0.434706E-03  0.203525E+08  0.203525E+08  0.922998E+07  0.923421E+07  0.000000E+00  0.203525E+08
  0.443488E-03  0.203504E+08  0.203504E+08  0.881820E+07  0.882367E+07  0.000000E+00  0.203504E+08
  0.452447E-03  0.203483E+08  0.203483E+08  0.840858E+07  0.841538E+07  0.000000E+00  0.203483E+08
  0.461587E-03  0.203461E+08  0.203460E+08  0.800201E+07  0.801022E+07  0.000000E+00  0.203461E+08
  0.470912E-03  0.203438E+08  0.203437E+08  0.759938E+07  0.760908E+07  0.000000E+00  0.203438E+08
  0.480425E-03  0.203414E+08  0.203414E+08  0.720162E+07  0.721290E+07  0.000000E+00  0.203414E+08
  0.490130E-03  0.203389E+08  0.203389E+08  0.680969E+07  0.682263E+07  0.000000E+00  0.203389E+08
  0.500031E-03  0.203364E+08  0.203363E+08  0.642454E+07  0.643922E+07  0.000000E+00  0.203364E+08
  0.510132E-03  0.203337E+08  0.203337E+08  0.604716E+07  0.606365E+07  0.000000E+00  0.203337E+08
  0.520438E-03  0.203310E+08  0.203309E+08  0.567851E+07  0.569690E+07  0.000000E+00  0.203310E+08
  0.530951E-03  0.203281E+08  0.203281E+08  0.531955E+07  0.533991E+07  0.000000E+00  0.203281E+08
  0.541677E-03  0.203252E+08  0.203252E+08  0.497126E+07  0.499366E+07  0.000000E+00  0.203252E+08
  0.552620E-03  0.203222E+08  0.203221E+08  0.463455E+07  0.465905E+07  0.000000E+00  0.203222E+08
  0.563784E-03  0.203190E+08  0.203190E+08  0.431032E+07  0.433696E+07  0.000000E+00  0.203190E+08
  0.575173E-03  0.203158E+08  0.203157E+08  0.399940E+07  0.402825E+07  0.000000E+00  0.203158E+08
  0.586792E-03  0.203124E+08  0.203124E+08  0.370260E+07  0.373369E+07  0.000000E+00  0.203124E+08
  0.598646E-03  0.203090E+08  0.203089E+08  0.342064E+07  0.345399E+07  0.000000E+00  0.203090E+08
  0.610739E-03  0.203054E+08  0.203053E+08  0.315414E+07  0.318978E+07  0.000000E+00  0.203054E+08
  0.623077E-03  0.203017E+08  0.203016E+08  0.290365E+07  0.294158E+07  0.000000E+00  0.203017E+08
  0.635664E-03  0.202978E+08  0.202978E+08  0.266963E+07  0.270983E+07  0.000000E+00  0.202978E+08
  0.648505E-03  0.202939E+08  0.202938E+08  0.245238E+07  0.249484E+07  0.000000E+00  0.202939E+08
  0.661606E-03  0.202898E+08  0.202897E+08  0.225211E+07  0.229678E+07  0.000000E+00  0.202898E+08
  0.674971E-03  0.202856E+08  0.202855E+08  0.206886E+07  0.211569E+07  0.000000E+00  0.202855E+08
  0.688607E-03  0.202812E+08  0.202811E+08  0.190256E+07  0.195148E+07  0.000000E+00  0.202812E+08
  0.702518E-03  0.202767E+08  0.202766E+08  0.175296E+07  0.180387E+07  0.000000E+00  0.202767E+08
  0.716709E-03  0.202720E+08  0.202720E+08  0.161965E+07  0.167244E+07  0.000000E+00  0.202720E+08
  0.731188E-03  0.202672E+08  0.202672E+08  0.150208E+07  0.155663E+07  0.000000E+00  0.202672E+08
  0.745959E-03  0.202623E+08  0.202622E+08  0.139951E+07  0.145568E+07  0.000000E+00  0.202623E+08
  0.761028E-03  0.202572E+08  0.202571E+08  0.131108E+07  0.136870E+07  0.000000E+00  0.202572E+08
  0.776402E-03  0.202519E+08  0.202518E+08  0.123575E+07  0.129464E+07  0.000000E+00  0.202519E+08
  0.792087E-03  0.202465E+08  0.202464E+08  0.117235E+07  0.123232E+07  0.000000E+00  0.202464E+08
  0.808088E-03  0.202408E+08  0.202408E+08  0.111958E+07  0.118043E+07  0.000000E+00  0.202408E+08
  0.824412E-03  0.202351E+08  0.202350E+08  0.107606E+07  0.113756E+07  0.000000E+00  0.202351E+08
  0.841066E-03  0.202291E+08  0.202290E+08  0.104029E+07  0.110222E+07  0.000000E+00  0.202291E+08
  0.858057E-03  0.202230E+08  0.202229E+08  0.101074E+07  0.107288E+07  0.000000E+00  0.202229E+08
  0.875391E-03  0.202166E+08  0.202165E+08  0.985852E+06  0.104797E+07  0.000000E+00  0.202166E+08
  0.893075E-03  0.202101E+08  0.202100E+08  0.964080E+06  0.102594E+07  0.000000E+00  0.202101E+08
  0.911116E-03  0.202034E+08  0.202033E+08  0.943921E+06  0.100529E+07  0.000000E+00  0.202034E+08
  0.929522E-03  0.201965E+08  0.201963E+08  0.923958E+06  0.984632E+06  0.000000E+00  0.201964E+08
  0.948300E-03  0.201893E+08  0.201892E+08  0.902899E+06  0.962669E+06  0.000000E+00  0.201893E+08
  0.967457E-03  0.201820E+08  0.201819E+08  0.879612E+06  0.938293E+06  0.000000E+00  0.201820E+08
  0.987000E-03  0.201744E+08  0.201743E+08  0.853165E+06  0.910592E+06  0.000000E+00  0.201744E+08
  0.100694E-02  0.201667E+08  0.201665E+08  0.822853E+06  0.878883E+06  0.000000E+00  0.201666E+08
  0.102728E-02  0.201586E+08  0.201585E+08  0.788226E+06  0.842745E+06  0.000000E+00  0.201586E+08
  0.104803E-02  0.201504E+08  0.201502E+08  0.749105E+06  0.802028E+06  0.000000E+00  0.201504E+08
  0.106920E-02  0.201419E+08  0.201418E+08  0.705594E+06  0.756866E+06  0.000000E+00  0.201419E+08
  0.109080E-02  0.201332E+08  0.201330E+08  0.658075E+06  0.707673E+06  0.000000E+00  0.201331E+08
  0.111284E-02  0.201242E+08  0.201240E+08  0.607194E+06  0.655126E+06  0.000000E+00  0.201242E+08
  0.113532E-02  0.201150E+08  0.201148E+08  0.553838E+06  0.600141E+06  0.000000E+00  0.201149E+08
  0.115826E-02  0.201054E+08  0.201053E+08  0.499090E+06  0.543830E+06  0.000000E+00  0.201054E+08
  0.118165E-02  0.200957E+08  0.200955E+08  0.444182E+06  0.487448E+06  0.000000E+00  0.200956E+08
  0.120552E-02  0.200856E+08  0.200854E+08  0.390427E+06  0.432328E+06  0.000000E+00  0.200856E+08
  0.122988E-02  0.200753E+08  0.200751E+08  0.339152E+06  0.379812E+06  0.000000E+00  0.200752E+08
  0.125472E-02  0.200646E+08  0.200644E+08  0.291616E+06  0.331170E+06  0.000000E+00  0.200646E+08
  0.128007E-02  0.200537E+08  0.200535E+08  0.248936E+06  0.287524E+06  0.000000E+00  0.200537E+08
  0.130593E-02  0.200425E+08  0.200423E+08  0.212008E+06  0.249768E+06  0.000000E+00  0.200424E+08
  0.133231E-02  0.200309E+08  0.200307E+08  0.181441E+06  0.218510E+06  0.000000E+00  0.200309E+08
